x, y, z
26217.92,3004.07,63.99
26204.02,3011.21,-256.51
27344.58,4499.13,-52.84
26246.99,3019.64,66.25
26222.13,3037.35,11.76
26224.88,3029.12,49.09
26236.56,3034.43,272.63
26230.83,3014.90,-35.19
26623.67,4503.42,239.23
26234.19,3022.51,84.26
26220.38,3040.32,54.26
27343.16,4466.20,247.02
26201.32,3013.15,141.40
26225.85,3047.30,33.39
27297.78,4553.93,205.32
26220.28,3054.31,91.91
26214.14,3034.17,20.32
27788.03,3220.29,-29.28
26201.74,3029.32,104.04
26201.16,3035.62,92.27
26210.73,3030.20,-9.22
26219.89,3021.25,204.88
26235.80,3003.17,29.26
26242.06,3019.14,60.05
26236.10,3009.61,-2.40
26229.98,3042.54,114.67
27328.46,4484.65,161.00
26209.94,3056.01,43.06
27331.04,4523.60,-27.68
26218.50,3049.32,96.71
26224.50,3060.33,197.99
26201.62,3047.81,137.35
26269.38,3059.34,60.29
26242.23,3039.97,93.77
27306.62,4509.44,218.01
26210.17,3032.90,31.55
26222.21,3041.18,39.00
26222.76,3044.49,-47.37
26225.28,3062.14,-156.64
26213.52,3039.26,134.01
26204.69,3054.79,35.23
26199.58,3036.61,229.48
26236.44,3057.99,-25.50
27320.83,4503.60,254.04
26212.66,3043.49,55.83
26228.25,3022.99,40.78
27354.34,4530.69,185.83
26233.49,3030.33,100.04
26223.92,3021.89,-286.31
26203.55,3029.37,155.90
27309.78,4557.81,-127.62
26235.61,3029.35,244.19
26201.93,3048.72,101.39
26212.26,3021.35,54.04
27347.43,4524.52,203.60
26211.81,3021.44,24.39
27345.07,4504.18,149.34
26206.90,3047.43,41.49
26194.80,3042.53,-79.29
26249.19,3026.27,112.34
26259.14,3032.12,84.12
26214.32,3019.06,49.12
26222.09,3023.56,130.36
26221.34,3060.64,214.17
26208.87,3045.13,210.71
26184.66,3038.83,-20.00
26231.51,3017.86,-40.27
26211.67,3039.61,105.07
26231.06,3038.78,-3.80
26218.86,3027.26,-117.93
27358.80,4533.30,-2.01
26229.25,3035.24,82.55
26233.03,3027.34,66.59
27366.37,4513.92,-8.65
26218.44,3033.42,87.37
26246.99,3029.18,96.51
26224.69,3018.76,217.94
26196.13,3041.37,190.58
26200.84,2993.77,-46.87
26224.19,3032.83,-207.04
26227.56,3046.43,32.91
26202.76,3024.41,-18.33
27317.82,4514.25,-181.64
26183.18,3039.69,195.91
26216.68,3029.36,150.01
26226.66,3026.57,72.59
27335.56,4507.24,317.63
26212.91,2995.44,-120.72
26244.90,3019.70,-226.57
26183.33,3032.64,206.02
27316.04,4520.10,-256.36
26243.21,3044.42,184.92
26230.27,3027.86,10.43
27792.38,3268.94,-178.87
27375.00,4526.65,-265.04
26245.79,3025.10,40.80
26250.23,2996.48,70.23
26248.95,3007.75,9.46
26251.07,3013.84,15.18
26243.23,3026.00,30.03
26224.24,3035.56,42.18
26247.04,3054.32,35.98
26225.92,3046.41,223.58
26196.33,3002.07,114.37
27340.32,4548.25,-227.37
26227.53,3044.74,146.44
26236.27,3043.32,112.44
26233.28,3047.68,18.52
26254.35,3022.70,21.36
26204.80,3034.58,-38.37
26241.07,3032.84,37.06
26259.99,2996.05,-35.75
27386.26,4513.10,10.51
27375.94,4504.59,184.42
26188.44,3028.77,66.69
27341.64,4566.86,90.13
26196.96,3045.46,84.43
26210.64,3031.02,146.01
26211.51,3028.42,40.25
27372.45,4499.73,129.69
26218.49,3034.88,89.62
26223.05,3037.45,-2.36
26229.75,3001.03,190.83
26234.21,3045.37,-20.35
26224.19,3031.63,-68.27
26220.85,3022.57,-18.52
27309.59,4482.23,349.73
26270.95,3007.42,32.30
26257.19,3037.50,85.47
26238.75,3030.43,-52.63
26232.52,3031.89,62.45
26250.94,3029.85,99.24
27427.32,4462.36,-183.56
26250.78,3020.21,152.78
27919.56,3701.64,-166.82
26215.55,3036.82,163.51
26257.78,3014.47,-70.07
26221.42,3029.43,43.37
26243.65,3000.35,-28.63
26252.68,3007.62,-22.39
27371.52,4539.26,428.88
26263.89,3036.66,47.92
26231.13,3033.87,-5.00
26262.01,3054.71,104.00
26238.54,3029.00,110.71
26226.60,3039.64,-203.07
26250.28,3070.15,30.18
26217.97,3042.35,200.14
26210.79,3036.02,115.85
26272.18,3034.66,32.14
26256.26,3030.85,30.80
26235.90,3039.99,135.47
26235.24,3025.83,253.76
26242.17,3017.52,71.87
26257.11,3015.15,-29.21
26227.54,3043.56,174.00
26198.64,3034.02,58.77
27413.00,4438.06,-255.47
26244.24,3038.41,48.00
27378.20,4499.35,-176.68
26222.57,3008.33,53.13
26227.47,3024.99,59.34
26233.57,3023.39,36.04
26224.72,3029.21,58.34
26235.35,3017.48,103.22
26260.83,3038.83,20.67
26197.20,3050.54,-42.75
26220.44,3006.98,-97.72
26276.98,3031.46,138.99
26237.11,3040.79,165.50
26255.33,3051.89,23.52
27330.49,4526.16,-50.05
26244.28,3042.08,-20.00
27616.36,4261.94,275.54
26222.73,3053.74,71.92
26233.39,3044.00,-64.04
26246.04,3029.46,88.17
26241.64,3041.75,47.28
26271.52,3048.34,110.46
26223.38,3034.40,432.28
26236.32,3038.66,-72.16
26231.38,3020.96,111.56
26210.13,3056.20,49.25
26208.31,3036.07,40.59
26233.74,3028.30,108.42
26222.00,3049.56,56.46
26201.84,3010.52,45.29
26219.98,3027.34,-119.47
26229.78,3029.49,66.47
26213.95,3039.85,41.55
26206.35,3028.30,-213.84
26194.55,3026.99,-5.30
26212.48,3042.53,176.17
26206.51,3044.79,47.39
26253.67,3018.69,41.33
26226.28,3026.48,50.44
26242.37,3038.84,53.94
27369.01,4486.79,65.61
26234.08,3038.85,103.16
26225.67,3050.38,20.18
27536.62,4349.83,264.91
26226.17,3055.82,19.09
26210.08,3013.45,130.79
26219.83,3030.10,78.27
26226.05,3018.74,-14.93
26236.28,3043.60,6.42
26217.94,3038.14,25.08
26216.20,3033.15,19.92
26214.42,3017.01,79.82
26223.24,3023.97,56.58
26242.49,3022.60,22.47
26213.46,3012.32,58.34
26207.44,3000.73,10.97
27641.27,4317.15,289.49
26194.35,3032.43,-252.81
27653.79,4290.75,261.49
26207.33,3004.96,32.80
26222.69,3023.50,5.48
26227.88,3046.88,51.68
26175.16,3032.24,126.90
26236.02,3018.63,67.26
27711.34,4283.17,124.77
26211.44,3047.30,44.43
26183.28,3030.21,81.26
27715.79,4300.89,297.30
26233.57,3010.57,88.61
26193.39,3031.41,3.36
26231.49,3016.14,50.92
26206.62,3034.59,10.21
26216.60,3021.86,75.05
26219.15,3030.10,64.80
26213.92,3048.27,99.78
26226.72,3025.03,73.57
26215.10,3029.37,88.22
26230.26,3038.30,-18.37
26243.47,3028.95,-26.28
26225.27,3050.88,99.07
26205.75,3051.44,22.13
26237.38,3027.89,151.18
26218.30,3051.67,14.42
26195.63,3039.46,206.79
27523.99,4378.99,255.07
26238.56,3059.96,53.47
26233.17,3012.71,60.55
26204.12,3018.89,65.78
26214.86,3020.14,58.89
26247.41,3041.74,112.63
26236.79,3054.37,34.25
26232.74,3010.07,219.81
26213.01,3020.28,-144.04
26235.58,3018.42,38.95
26226.12,3020.27,180.55
26233.94,3031.96,82.26
26240.27,3029.83,121.02
26221.22,3052.56,123.44
27492.29,4433.67,-225.44
26232.04,3043.81,72.04
26242.78,3006.56,-63.33
26213.73,3031.61,109.59
26244.89,3016.74,81.63
26224.70,3006.96,53.67
26222.54,3016.02,164.54
26236.87,3035.59,12.10
26198.65,3055.02,41.95
26234.03,3027.98,50.14
26236.77,3012.73,39.81
26233.05,3027.91,67.50
26205.32,3014.49,-8.57
26209.22,3021.32,73.36
26242.50,3025.47,61.35
26256.46,3012.61,66.32
26225.09,3016.25,45.52
26215.34,3040.60,1.14
26199.13,3019.90,61.67
26181.04,2996.50,-80.51
26227.03,3013.56,-224.50
26226.88,3020.65,-229.14
26216.02,2995.45,71.29
26229.57,3013.65,77.30
26232.76,3025.30,38.18
26232.98,3013.54,32.39
26213.57,3035.88,1.53
27312.07,4520.59,276.30
26232.93,3019.55,40.73
26259.53,3023.28,58.50
26686.64,4473.50,312.92
26228.83,3059.99,64.38
26217.73,3009.17,69.48
27304.08,4525.02,-86.41
26187.46,3013.08,26.12
26206.93,3005.55,200.77
26228.24,3023.59,21.66
26219.55,3037.88,208.59
26201.46,3023.88,33.36
26234.81,3017.70,81.62
26226.89,3033.28,71.50
26192.38,3054.69,157.99
27359.38,4489.34,103.94
26187.47,3053.22,23.96
26213.64,3046.79,-19.53
26236.54,3039.87,42.27
26221.95,3022.70,3.42
26222.09,3038.58,125.71
26223.53,3038.25,129.07
26187.80,3027.70,-122.58
26223.55,3028.11,41.55
27376.27,4465.15,34.59
26206.85,3044.69,51.76
27297.55,4523.67,413.54
26203.83,3032.77,-234.88
26203.73,2994.97,-202.12
26188.12,3057.19,70.16
27285.00,4527.48,219.93
26178.37,3017.38,8.18
26205.14,3023.76,76.53
26206.75,3020.80,-71.33
26224.63,3021.78,106.73
27337.84,4519.90,-258.34
26206.28,3015.66,-99.78
26224.63,3022.54,193.45
26219.02,3035.37,71.57
27271.54,4546.58,-49.47
26231.50,3030.66,59.06
27337.37,4588.90,34.68
26205.20,3014.39,-226.73
26213.17,3026.60,51.07
26214.15,3028.63,22.72
26209.76,3046.31,-49.96
27321.94,4483.18,-246.17
26212.61,3031.20,51.49
27319.01,4574.60,-21.92
26226.52,3053.54,-17.40
26222.16,3040.60,93.12
26223.00,3009.58,-6.36
26232.96,3028.74,56.90
26238.04,3043.06,59.15
27320.52,4535.96,113.09
26237.54,3038.59,69.16
26202.41,3043.92,40.06
26213.76,3054.44,78.84
26180.57,3029.55,56.16
27359.15,4495.57,-158.44
26223.34,3055.85,53.37
26198.11,3019.63,46.58
26223.20,3036.77,33.07
26193.87,3036.29,317.08
27364.12,4472.19,-291.08
26177.74,3035.30,59.78
27289.02,4496.59,-278.29
26211.87,3042.39,-64.71
26188.84,3029.08,-203.99
27307.56,4505.97,200.92
26209.50,3025.11,50.58
26231.29,3057.49,11.69
26198.60,3015.68,242.27
26198.30,3020.37,-169.16
27348.88,4482.93,265.51
26221.06,3006.95,168.52
27360.35,4528.89,231.47
26207.24,2997.57,-22.65
26226.54,3016.00,92.35
27377.38,4476.06,171.92
26213.39,3034.71,219.82
26202.06,2993.18,143.77
26221.59,3009.94,10.41
26223.44,3013.20,40.84
26199.62,3023.18,119.88
26205.64,3036.85,108.46
26205.37,3000.92,77.85
26196.17,3002.42,47.80
26187.30,3029.52,51.46
26208.49,3028.70,39.96
26188.99,3023.35,-13.67
26195.59,3036.97,71.88
27274.07,4467.11,-300.55
26194.80,3021.76,-47.87
26169.97,2996.91,-54.10
27304.78,4513.97,-293.85
26199.10,3023.65,56.92
26188.25,3014.97,85.21
26217.59,3034.48,100.48
26214.91,3025.71,67.88
27337.18,4519.56,186.68
26211.10,3017.85,35.10
26159.63,3012.55,-204.62
26170.20,3022.39,-106.75
27364.01,4517.45,60.59
26212.48,3010.09,11.00
26172.18,3034.93,-233.68
27362.45,4539.17,150.25
26189.71,3021.64,42.27
26184.54,3017.25,-134.54
27319.69,4506.37,-79.44
26179.85,3046.46,52.23
26149.73,3032.49,197.53
26199.62,3049.89,77.65
26204.72,3027.72,63.85
27334.46,4561.38,-2.17
26159.22,3008.95,65.81
27276.80,4535.65,238.86
26193.02,3023.31,34.90
27300.79,4587.46,54.60
26186.33,3027.33,50.47
27327.44,4537.94,191.14
26151.29,3004.72,-0.01
27313.90,4546.53,-142.94
26164.37,3025.41,-26.91
27306.02,4531.01,-105.47
27316.52,4532.97,-291.01
26199.84,3045.84,49.95
27338.86,4540.47,-104.05
26184.72,3030.50,51.60
27325.14,4581.45,-24.52
26183.33,3063.57,-26.07
26191.57,3025.13,111.72
27294.90,4546.42,170.89
26193.84,3029.29,53.09
26718.33,4496.77,323.68
26162.04,3010.52,24.24
26207.21,3008.82,81.06
26206.49,3000.07,42.24
26206.96,3027.82,96.22
27316.71,4554.88,66.24
26190.14,3034.08,294.24
26171.76,3005.93,51.64
26169.00,2995.71,-292.92
26156.32,3028.73,99.66
26174.74,3050.60,248.64
26174.79,2990.68,-33.32
26161.99,3030.57,34.25
26652.76,4473.20,229.51
27270.83,4575.88,130.53
26170.92,3055.75,86.20
27300.07,4567.53,24.70
26194.81,3014.53,-235.31
27297.77,4563.52,-136.54
26210.44,3031.92,89.86
26198.32,3002.62,-122.37
26673.33,4496.88,310.07
26215.12,3043.12,58.54
26666.16,4498.92,171.83
27327.90,4621.91,-23.61
26198.85,3015.15,-40.28
26209.79,3047.14,-36.42
26204.78,3047.52,22.28
26177.16,3034.07,-93.76
26151.86,3046.97,15.94
26210.99,3018.43,-238.51
26184.95,3022.92,85.22
26207.33,3034.98,3.64
26195.96,3003.90,-92.02
26178.64,3009.64,14.63
26207.34,3044.44,82.59
26197.36,3009.03,16.03
27342.57,4593.61,5.55
26191.75,3060.96,-70.37
27302.51,4599.19,-79.22
26195.38,3014.05,50.94
27289.03,4578.67,180.27
26226.64,3020.67,74.92
27270.82,4603.11,161.29
26169.87,3045.94,30.55
27293.57,4543.40,201.89
26219.08,3043.34,-29.53
27333.59,4582.13,73.17
26181.12,3005.47,107.39
27304.28,4578.80,214.97
26162.54,3009.15,-33.14
27272.96,4583.62,-17.97
26199.79,3054.42,66.06
26616.76,4481.58,294.79
27292.32,4560.86,-86.48
26202.22,3034.10,-34.32
26189.40,3021.15,71.66
26177.05,3035.68,157.85
26186.32,3033.80,2.15
26194.99,3040.53,24.30
26196.90,3043.00,88.96
26608.09,4507.84,126.25
27289.59,4594.32,-6.36
26205.97,3032.67,68.93
26186.71,3038.90,76.05
26203.43,3043.23,47.91
27264.80,4565.51,-267.75
26192.45,3005.26,74.77
27279.87,4578.29,233.80
26170.77,3040.63,28.28
26159.26,3039.98,-84.35
27263.15,4541.19,-267.28
26203.71,3024.47,39.16
26193.87,3035.53,-19.45
27314.13,4578.70,63.56
26220.69,3005.22,21.29
26186.37,3023.83,75.42
26192.51,3048.55,3.76
27258.35,4568.44,-276.77
26162.11,3036.20,36.68
26182.46,3018.45,-0.64
26181.42,3055.55,-46.39
26189.84,3052.71,76.78
27278.49,4530.76,260.72
26193.57,3037.04,13.42
27297.32,4560.25,149.18
26199.35,3031.84,4.42
27253.12,4592.61,83.62
26179.49,3021.30,26.28
26179.83,3023.06,66.26
27300.66,4576.62,160.68
26214.27,3021.89,47.65
27265.61,4538.97,58.69
26199.22,3007.52,1.83
26221.73,3016.17,75.66
27290.58,4554.69,-222.49
26199.60,3034.94,18.24
26192.25,3034.45,34.38
26586.52,4530.86,141.07
26211.25,3014.46,47.90
27279.08,4586.56,82.94
26202.87,3038.40,28.41
27267.69,4559.06,-169.74
26238.23,3037.68,37.38
26213.55,3025.22,38.75
26199.40,3033.83,105.62
26246.46,3000.01,96.05
27273.24,4526.61,118.32
26213.80,3012.29,24.49
27258.18,4575.95,194.47
27266.02,4587.32,66.09
26201.17,3030.46,49.77
26253.25,3022.75,82.18
26203.26,3030.75,-13.25
26181.68,3046.73,154.82
26222.03,3018.15,96.73
27308.35,4517.70,161.62
26211.06,3039.53,69.34
26211.46,3027.39,9.72
26223.49,2995.03,46.77
26171.93,3038.89,47.77
26236.04,3019.05,44.90
27328.15,4557.98,12.00
26221.69,3030.07,46.92
26203.30,3002.38,-18.80
26217.59,3051.90,116.02
26194.38,3038.57,36.89
27330.25,4607.74,90.61
26203.78,3037.00,-68.74
27350.52,4540.16,126.32
26150.63,3011.00,50.82
27331.17,4554.94,161.10
26170.86,3040.27,49.30
26218.25,3047.74,73.88
26161.50,3051.85,103.90
26183.79,3041.02,171.56
27297.96,4559.67,18.97
26170.79,3039.71,36.65
26191.19,3030.64,33.26
26184.39,3056.54,77.59
26192.21,3041.81,22.82
26210.36,3012.03,71.65
27259.13,4562.68,-147.16
26161.44,3012.52,42.09
26183.26,3026.82,15.99
27345.00,4537.54,-94.79
26210.88,3021.23,105.83
27305.02,4602.27,106.90
26196.02,3039.04,7.64
27295.84,4549.65,14.02
26204.23,3035.65,30.59
26182.85,3040.23,143.28
27356.16,4591.06,29.35
26205.04,3032.74,-48.61
27278.36,4575.75,108.09
26215.28,3038.01,121.87
26201.57,3043.08,34.31
27290.76,4510.10,118.73
26184.54,3027.44,163.86
26166.94,3018.09,98.92
26184.16,2997.25,39.69
26169.43,3022.21,-5.41
26173.60,3009.62,45.27
27224.25,4534.33,-189.42
26200.60,3022.13,105.17
26198.58,3033.24,11.77
27216.55,4551.78,-211.46
26183.84,3031.01,90.33
26212.52,3028.02,32.24
26182.54,3028.68,215.67
26175.82,3022.06,95.73
27251.62,4542.72,-192.97
26217.83,3032.28,73.27
27301.18,4569.06,74.98
26190.97,3008.71,87.90
27319.50,4495.88,169.45
26163.18,3022.75,29.34
27303.68,4521.27,-221.07
26179.47,3031.52,73.11
26209.08,3030.36,168.51
26207.58,3019.10,-37.12
26207.79,3029.61,-64.99
26207.72,3005.32,21.36
27260.82,4490.38,-213.48
26205.77,3042.97,16.30
26220.52,3007.68,62.74
26211.43,3029.63,9.08
27327.31,4556.94,59.10
26207.41,3014.66,76.09
27287.72,4581.55,-32.75
26216.73,2982.63,31.71
26207.25,2991.38,-17.20
27296.59,4551.50,-25.02
26227.15,3024.05,-77.64
26205.34,3022.00,176.93
26233.32,3005.49,38.20
26185.39,3027.42,96.64
26199.01,3006.00,97.36
26211.41,3003.84,86.47
27349.16,4567.81,32.90
26226.85,3011.50,84.38
26194.79,2986.78,83.25
26223.72,3027.17,11.13
26174.40,2995.29,-56.74
26193.41,3017.74,19.18
26220.32,3030.68,75.63
26210.39,3012.96,110.56
26196.03,2997.14,143.49
26187.80,2998.76,23.62
26214.29,3004.46,-1.35
26184.13,3004.66,228.00
27299.40,4555.65,-22.36
26173.37,3051.63,18.49
27255.24,4542.88,153.97
26183.01,3019.81,72.66
27281.60,4573.28,107.31
26210.65,2995.93,18.06
26194.19,3021.22,28.85
27284.74,4512.39,-139.54
26196.56,3040.54,35.66
26205.71,2996.75,156.39
26193.48,3025.08,-61.95
26222.29,3009.18,111.77
26179.06,3012.79,57.80
26161.87,3014.98,20.84
26192.65,3037.44,113.67
26199.02,3031.11,62.49
26199.25,3015.82,37.78
26202.25,3026.09,72.62
26205.38,3013.74,-0.36
26208.94,3022.00,40.80
26225.81,3045.16,93.68
26242.06,3012.59,13.72
26184.37,3007.05,38.96
26180.82,3028.27,109.97
26659.34,4493.84,280.99
26199.55,3019.95,45.35
26207.01,3032.49,92.80
27290.81,4516.78,-187.74
26176.27,3036.96,-140.49
26202.70,3035.47,43.47
26224.05,3043.61,37.38
26176.89,3016.47,69.92
26188.83,3029.58,66.92
26193.34,3034.01,-2.86
26174.71,3039.90,51.13
26212.10,3032.61,52.16
26219.77,3018.97,48.12
26186.08,3007.75,-129.68
26197.20,3020.02,56.54
26553.50,4489.58,236.57
26185.33,3044.69,39.85
27237.03,4525.46,267.21
26194.51,3038.48,89.19
26198.25,3018.26,9.20
26620.33,4535.32,288.24
26180.29,3037.74,42.77
26187.62,3037.68,100.74
26219.99,3011.82,71.52
26169.02,3061.72,88.99
26210.36,3044.26,42.64
27338.15,4535.75,45.85
26164.83,3046.65,53.42
26205.08,3022.68,23.46
26203.12,3053.21,55.76
26172.38,3046.10,50.08
26166.81,3017.65,71.41
27193.58,4561.13,-107.62
26185.35,3070.09,77.43
26192.59,3040.76,47.76
26160.11,3044.85,27.20
26168.97,3035.06,219.23
27245.54,4528.91,-286.12
26179.04,3023.80,22.65
26188.02,3034.67,64.42
26172.59,3030.87,-18.17
26178.34,3042.92,13.92
26180.80,3048.31,-85.84
26186.05,3032.50,68.41
26205.17,3042.95,96.83
27283.84,4556.81,-38.98
26183.36,3009.99,38.86
27237.08,4532.85,-91.88
26214.37,3041.84,76.34
26168.05,3043.41,24.37
27271.64,4543.54,-41.85
26184.03,3037.31,12.96
26196.63,3034.48,49.74
27279.26,4536.15,98.10
26157.32,3031.24,101.47
26199.19,3023.39,39.38
26197.63,3020.98,-113.05
26199.99,3027.05,-10.86
26196.51,3018.03,44.63
26187.60,3014.32,-1.12
26176.88,3043.34,87.28
26212.64,3050.33,138.73
26205.99,3037.49,31.82
27229.99,4513.47,-66.10
26172.44,3008.68,25.75
26165.52,3018.76,55.44
26153.19,3030.29,252.55
26185.56,3049.11,50.31
26187.79,3032.56,58.01
27265.61,4541.59,-287.81
26196.65,3052.46,58.23
26188.35,2980.98,-50.34
26222.92,3037.92,41.90
27316.09,4514.59,22.70
26150.69,2963.99,-125.35
26198.70,3023.03,-239.35
26200.73,3044.36,91.76
26187.03,3023.60,16.09
26187.11,3003.96,-20.87
26190.01,3026.91,55.40
26237.25,3029.71,32.40
26184.01,3040.70,-5.21
26176.42,3021.16,-7.36
26191.72,3026.58,67.01
26192.36,3039.86,58.41
26190.81,3036.43,106.81
26188.66,3017.05,67.55
26216.76,3037.09,24.05
26200.76,3020.54,49.70
27298.51,4522.48,-165.63
26195.93,3009.50,79.08
26197.18,3011.04,62.05
27287.40,4517.50,-181.04
26214.09,3038.94,207.71
26208.34,3018.00,184.65
26175.87,3039.14,83.40
26194.01,3011.46,80.60
26217.42,2998.35,27.74
26196.81,3024.57,47.21
26237.51,3044.73,193.61
27262.05,4527.58,340.51
26175.54,3039.26,33.24
26206.45,3027.40,58.59
26190.87,3037.04,30.14
26191.42,2991.44,-278.34
26237.85,3014.42,22.29
26235.74,3025.33,60.55
26240.66,3002.40,59.29
26183.23,3043.73,-277.42
26213.43,3036.21,19.14
26228.74,3022.77,12.53
26210.28,3024.88,46.79
27270.01,4500.51,-104.17
26215.02,3016.87,67.24
26208.41,3026.40,40.49
26169.69,3005.75,131.25
26220.36,3030.20,214.58
26171.15,3036.52,-130.76
26231.94,3007.72,153.05
26157.41,3002.01,43.96
26207.90,3022.17,148.30
26216.43,3031.04,50.39
26207.92,3031.20,112.63
26234.53,3017.71,46.96
26230.76,3010.25,51.91
26197.88,3043.34,131.83
26205.81,3017.03,54.00
27251.58,4563.16,195.05
26216.70,3013.40,55.22
26215.34,3008.52,49.46
27302.37,4546.24,-266.45
26208.92,3013.32,8.63
27325.42,4495.59,-243.89
26213.02,3036.91,94.27
27198.50,4489.56,-281.41
26220.98,3011.17,70.80
26235.56,3001.67,49.10
26206.02,3005.65,73.40
26179.46,3019.73,144.61
26186.31,3009.85,96.98
26225.63,2995.87,54.73
26223.34,3038.19,-34.82
26165.33,3015.01,250.68
26225.63,3003.32,47.66
26190.07,3015.51,-66.03
26183.82,3029.32,-17.57
26203.94,3053.61,139.77
26209.96,3033.00,145.66
26172.89,3036.08,89.35
26194.51,3051.28,74.02
26171.28,3037.66,136.00
26201.21,3044.08,50.99
26189.08,3034.21,125.11
27263.22,4479.25,-301.67
26190.08,3047.15,73.52
26177.15,3079.24,192.14
26184.67,3037.35,-9.05
26184.93,3076.44,10.36
26190.23,3029.06,-11.43
26183.52,3063.80,48.84
26200.85,3064.83,52.92
26183.38,3046.50,86.35
26157.34,3008.23,-255.03
26186.11,3038.19,44.44
26192.25,3018.92,-57.37
27309.31,4515.01,-17.75
26190.98,2984.45,11.34
26204.57,3015.40,47.38
26188.38,3010.77,61.75
26181.81,3014.37,-111.32
26545.50,4488.48,302.18
26196.87,3048.10,40.60
27260.67,4505.91,275.10
26209.88,3021.43,-134.28
27261.86,4555.94,158.68
26167.56,3020.63,-39.93
27274.11,4567.91,-128.94
26158.15,3031.54,-23.39
26189.45,3028.67,162.67
26192.36,3045.21,83.44
26226.13,3023.77,68.52
26193.92,3029.81,-76.90
26194.23,3016.91,72.87
26191.66,3018.88,243.00
26209.99,3034.49,70.01
26209.00,3037.96,5.53
26185.96,3013.95,172.07
26180.46,3023.63,150.98
26184.40,3004.02,18.28
26194.02,2982.06,172.56
26195.13,3021.27,-89.02
26178.56,2981.32,407.67
26170.29,2999.80,89.14
26198.55,3036.23,99.58
26230.85,3021.60,28.12
26178.84,3008.76,-210.08
26206.98,3025.33,77.16
26235.53,3044.55,-20.03
26196.95,3025.00,9.69
26187.00,3035.37,63.07
26216.07,3054.48,50.09
26211.01,3021.55,89.88
26232.31,3024.43,58.17
26242.09,3034.46,95.32
26215.72,3030.39,95.72
26237.07,3044.73,85.40
26198.01,3033.78,47.93
26225.08,3022.26,43.25
26185.85,3030.40,92.22
26208.29,3023.89,61.59
26188.53,3019.19,56.37
26181.22,3006.42,116.18
26187.32,3014.90,150.02
26148.59,3026.17,206.28
26183.03,3003.16,92.22
26154.89,2993.14,-153.23
26191.39,3007.29,109.55
26185.08,3031.96,216.54
26156.73,3036.43,-172.80
26219.37,3017.32,32.91
26169.85,3036.53,181.81
26200.60,3001.04,37.08
26195.97,3031.23,107.67
26192.98,3023.03,81.48
26185.85,2992.81,66.45
26193.92,3023.51,77.82
27264.69,4545.87,-213.84
26203.30,3009.17,-32.56
26215.85,3022.85,78.79
26199.38,3010.68,235.13
26217.86,3005.12,22.68
26205.63,3023.14,145.43
26192.25,3013.37,49.88
27260.21,4552.35,168.80
26212.74,3033.11,92.04
27274.89,4534.33,-278.98
26190.82,3019.07,148.23
26224.82,3030.04,90.79
26238.71,3016.62,114.48
26213.33,3037.23,70.90
26161.10,3034.06,220.64
26204.49,3016.01,83.91
27296.25,4573.27,108.78
26208.60,3023.64,64.27
26176.14,3039.96,244.43
26188.27,3032.73,175.87
26212.64,3044.20,56.63
26223.46,3028.76,153.26
26170.03,3028.96,-169.32
26216.91,3042.31,117.03
26250.72,3028.39,57.38
26183.63,3026.60,71.17
26166.75,3049.72,287.38
27269.43,4553.27,148.31
26170.83,3021.70,174.33
27233.94,4494.13,436.21
26205.02,3008.81,122.63
26195.99,3028.03,41.45
26218.44,3013.56,3.64
26173.61,3009.08,207.61
26221.11,3000.22,36.94
26240.17,2989.58,99.86
27345.79,4537.61,-4.47
26212.04,2999.46,95.17
27325.64,4546.39,-50.76
26165.95,3007.43,79.88
26214.58,3006.46,120.27
26213.79,2994.91,-34.70
26161.77,3041.59,277.12
27303.94,4596.02,62.25
26175.73,3024.21,200.54
26196.24,2986.24,99.38
26206.45,3040.57,36.87
26193.22,3017.64,77.86
26190.90,3029.67,61.29
